2021-09-09 18:43:34 strips_hgn.utils.logging_setup INFO     Writing logs to /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-09T18:43:34.482915/strips_hgn.log
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    41 Variables created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    60 Operators created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Domain ../benchmarks/blocks-slaney/domain.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Problem ../benchmarks/blocks-slaney/blocks5/task06.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Predicates parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    4 Actions parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Objects parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    0 Constants parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding start: bw-5-168-6
2021-09-09 18:43:34 pyperplan.grounding INFO     Relevance analysis removed 0 facts
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding end: bw-5-168-6
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    41 Variables created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    60 Operators created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Domain ../benchmarks/blocks-slaney/domain.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Problem ../benchmarks/blocks-slaney/blocks5/task07.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Predicates parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    4 Actions parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Objects parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    0 Constants parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding start: bw-5-168-7
2021-09-09 18:43:34 pyperplan.grounding INFO     Relevance analysis removed 0 facts
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding end: bw-5-168-7
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    41 Variables created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    60 Operators created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Domain ../benchmarks/blocks-slaney/domain.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Problem ../benchmarks/blocks-slaney/blocks5/task08.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Predicates parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    4 Actions parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Objects parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    0 Constants parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding start: bw-5-168-8
2021-09-09 18:43:34 pyperplan.grounding INFO     Relevance analysis removed 0 facts
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding end: bw-5-168-8
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    41 Variables created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    60 Operators created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Domain ../benchmarks/blocks-slaney/domain.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Problem ../benchmarks/blocks-slaney/blocks5/task09.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Predicates parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    4 Actions parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Objects parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    0 Constants parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding start: bw-5-168-9
2021-09-09 18:43:34 pyperplan.grounding INFO     Relevance analysis removed 0 facts
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding end: bw-5-168-9
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    41 Variables created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    60 Operators created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Domain ../benchmarks/blocks-slaney/domain.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Parsing Problem ../benchmarks/blocks-slaney/blocks5/task10.pddl
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Predicates parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    4 Actions parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    5 Objects parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    0 Constants parsed
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding start: bw-5-168-10
2021-09-09 18:43:34 pyperplan.grounding INFO     Relevance analysis removed 0 facts
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    Grounding end: bw-5-168-10
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    41 Variables created
2021-09-09 18:43:34 strips_hgn.planning.pyperplan_api DEBUG    60 Operators created
2021-09-09 18:43:34 strips_hgn.planning.utils INFO     Generated 30 STRIPS Problems
2021-09-09 18:43:34 strips_hgn.utils.timer INFO     Timer GenerateSTRIPSProblemsTime stopped. Accumulated time: 0.10214s.
2021-09-09 18:43:34 strips_hgn.workflows.training_data INFO     Max number of EFF+ (receivers) = 3
2021-09-09 18:43:34 strips_hgn.workflows.training_data INFO     Max number of PREs (senders) = 3
2021-09-09 18:43:34 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task01.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task01.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task01.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-09 18:43:34 root         INFO     Running translator.
2021-09-09 18:43:34 root         INFO     translator stdin: None
2021-09-09 18:43:34 root         INFO     translator time limit: None
2021-09-09 18:43:34 root         INFO     translator memory limit: None
2021-09-09 18:43:34 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks3/task01.pddl --sas-file output.sas
2021-09-09 18:43:34 root         INFO     Running search (release).
2021-09-09 18:43:34 root         INFO     search stdin: output.sas
2021-09-09 18:43:34 root         INFO     search time limit: None
2021-09-09 18:43:34 root         INFO     search memory limit: None
2021-09-09 18:43:34 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-09 18:43:34 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.12977s. Context: {'domain': 'blocksworld', 'problem': 'bw-3-9804-1'}
2021-09-09 18:43:34 strips_hgn.training_data.generate DEBUG    Generated 3 state-value pairs for bw-3-9804-1
2021-09-09 18:43:34 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task02.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task02.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task02.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-09 18:43:34 root         INFO     Running translator.
2021-09-09 18:43:34 root         INFO     translator stdin: None
2021-09-09 18:43:34 root         INFO     translator time limit: None
2021-09-09 18:43:34 root         INFO     translator memory limit: None
2021-09-09 18:43:34 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks3/task02.pddl --sas-file output.sas
2021-09-09 18:43:34 root         INFO     Running search (release).
2021-09-09 18:43:34 root         INFO     search stdin: output.sas
2021-09-09 18:43:34 root         INFO     search time limit: None
2021-09-09 18:43:34 root         INFO     search memory limit: None
2021-09-09 18:43:34 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-09 18:43:34 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.08347s. Context: {'domain': 'blocksworld', 'problem': 'bw-3-9804-2'}
2021-09-09 18:43:34 strips_hgn.training_data.generate DEBUG    Generated 7 state-value pairs for bw-3-9804-2
2021-09-09 18:43:34 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task03.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task03.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task03.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-09 18:43:34 root         INFO     Running translator.
2021-09-09 18:43:34 root         INFO     translator stdin: None
2021-09-09 18:43:34 root         INFO     translator time limit: None
2021-09-09 18:43:34 root         INFO     translator memory limit: None
2021-09-09 18:43:34 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks3/task03.pddl --sas-file output.sas
2021-09-09 18:43:34 root         INFO     Running search (release).
2021-09-09 18:43:34 root         INFO     search stdin: output.sas
2021-09-09 18:43:34 root         INFO     search time limit: None
2021-09-09 18:43:34 root         INFO     search memory limit: None
2021-09-09 18:43:34 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-09 18:43:34 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.08238s. Context: {'domain': 'blocksworld', 'problem': 'bw-3-9804-3'}
2021-09-09 18:43:34 strips_hgn.training_data.generate DEBUG    Generated 3 state-value pairs for bw-3-9804-3
2021-09-09 18:43:34 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task04.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task04.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task04.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-09 18:43:34 root         INFO     Running translator.
2021-09-09 18:43:34 root         INFO     translator stdin: None
2021-09-09 18:43:34 root         INFO     translator time limit: None
2021-09-09 18:43:34 root         INFO     translator memory limit: None
2021-09-09 18:43:34 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks3/task04.pddl --sas-file output.sas
2021-09-09 18:43:34 root         INFO     Running search (release).
2021-09-09 18:43:34 root         INFO     search stdin: output.sas
2021-09-09 18:43:34 root         INFO     search time limit: None
2021-09-09 18:43:34 root         INFO     search memory limit: None
2021-09-09 18:43:34 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-09 18:43:34 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.08108s. Context: {'domain': 'blocksworld', 'problem': 'bw-3-9804-4'}
2021-09-09 18:43:34 strips_hgn.training_data.generate DEBUG    Generated 7 state-value pairs for bw-3-9804-4
2021-09-09 18:43:34 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task05.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task05.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task05.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
2021-09-09 18:43:34 root         INFO     Running translator.
2021-09-09 18:43:34 root         INFO     translator stdin: None
2021-09-09 18:43:34 root         INFO     translator time limit: None
2021-09-09 18:43:34 root         INFO     translator memory limit: None
2021-09-09 18:43:34 root         INFO     translator command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/venv_hgn/bin/python3 /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/translate/translate.py ../benchmarks/blocks-slaney/domain.pddl ../benchmarks/blocks-slaney/blocks3/task05.pddl --sas-file output.sas
2021-09-09 18:43:35 root         INFO     Running search (release).
2021-09-09 18:43:35 root         INFO     search stdin: output.sas
2021-09-09 18:43:35 root         INFO     search time limit: None
2021-09-09 18:43:35 root         INFO     search memory limit: None
2021-09-09 18:43:35 root         INFO     search command line string: /home/mat/Doctorado/planning_learned_heuristic/shen_strips_hgn/STRIPS-HGN/src/fast_downward/builds/release/bin/downward --search 'astar(lmcut(), max_time=120)' --internal-plan-file sas_plan < output.sas
2021-09-09 18:43:35 strips_hgn.utils.timer DEBUG    Timer GenerateOptimalStateValuePairsTime stopped. Accumulated time: 0.08175s. Context: {'domain': 'blocksworld', 'problem': 'bw-3-9804-5'}
2021-09-09 18:43:35 strips_hgn.training_data.generate DEBUG    Generated 7 state-value pairs for bw-3-9804-5
2021-09-09 18:43:35 root         DEBUG    processed args: Namespace(alias=None, build='release', cleanup=False, components=['translate', 'search'], debug=False, filenames=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task06.pddl'], keep_sas_file=False, log_level='info', overall_memory_limit=None, overall_time_limit=None, plan_file='sas_plan', planner_args=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task06.pddl', '--search', 'astar(lmcut(), max_time=120)'], portfolio=None, portfolio_bound=None, portfolio_single_plan=False, run_all=False, sas_file='output.sas', search=False, search_input='output.sas', search_memory_limit=None, search_options=['--search', 'astar(lmcut(), max_time=120)'], search_time_limit=None, show_aliases=False, translate=False, translate_inputs=['../benchmarks/blocks-slaney/domain.pddl', '../benchmarks/blocks-slaney/blocks3/task06.pddl'], translate_memory_limit=None, translate_options=['--sas-file', 'output.sas'], translate_time_limit=None, validate=False, validate_memory_limit=None, validate_time_limit=None, version=False)
