2021-09-23 00:22:23 strips_hgn.utils.logging_setup INFO     Writing logs to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-23T00:22:23.210530/strips_hgn.log
27 | hgn._core._gn._node_block                            | NodeBlock                      | 4 K   
28 | hgn._core._gn._node_block._node_model                | Sequential                     | 4 K   
29 | hgn._core._gn._node_block._node_model.0              | Linear                         | 3 K   
30 | hgn._core._gn._node_block._node_model.1              | LeakyReLU                      | 0     
31 | hgn._core._gn._node_block._node_model.2              | Linear                         | 1 K   
32 | hgn._core._gn._node_block._node_model.3              | LeakyReLU                      | 0     
33 | hgn._core._gn._node_block._received_edges_aggregator | ReceivedEdgesToNodesAggregator | 0     
34 | hgn._core._gn._global_block                          | GlobalBlock                    | 5 K   
35 | hgn._core._gn._global_block._global_model            | Sequential                     | 5 K   
36 | hgn._core._gn._global_block._global_model.0          | Linear                         | 4 K   
37 | hgn._core._gn._global_block._global_model.1          | LeakyReLU                      | 0     
38 | hgn._core._gn._global_block._global_model.2          | Linear                         | 1 K   
39 | hgn._core._gn._global_block._global_model.3          | LeakyReLU                      | 0     
40 | hgn._core._gn._global_block._edges_aggregator        | EdgesToGlobalsAggregator       | 0     
41 | hgn._core._gn._global_block._nodes_aggregator        | NodesToGlobalsAggregator       | 0     
42 | hgn._decoder                                         | MLPGraphIndependent            | 2 K   
43 | hgn._decoder._gn                                     | GraphIndependent               | 2 K   
44 | hgn._decoder._gn._global_model                       | Sequential                     | 2 K   
45 | hgn._decoder._gn._global_model.0                     | Linear                         | 1 K   
46 | hgn._decoder._gn._global_model.1                     | LeakyReLU                      | 0     
47 | hgn._decoder._gn._global_model.2                     | Linear                         | 1 K   
48 | hgn._decoder._gn._global_model.3                     | LeakyReLU                      | 0     
49 | hgn._output_transform                                | GraphIndependent               | 33    
50 | hgn._output_transform._global_model                  | Sequential                     | 33    
51 | hgn._output_transform._global_model.0                | Linear                         | 33    
52 | hgn._output_transform._global_model.1                | ReLU                           | 0     
2021-09-23 00:22:31 lightning    INFO     
Epoch 00000: val_loss reached 12.86242 (best 12.86242), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-23T00:22:23.210530/fold_0/epoch=0-val_loss=12.8624.ckpt as top 10
2021-09-23 00:22:36 lightning    INFO     
Epoch 00001: val_loss reached 9.90052 (best 9.90052), saving model to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-23T00:22:23.210530/fold_0/epoch=1-val_loss=9.9005.ckpt as top 10
2021-09-23 00:22:36 lightning    INFO     Detected KeyboardInterrupt, attempting graceful shutdown...
2021-09-23 00:22:36 strips_hgn.utils.timer INFO     Timer TrainSTRIPSHGNWorkflow.TotalTime stopped. Accumulated time: 9.92949s.
2021-09-23 00:22:36 strips_hgn.utils.timer INFO     Timer RunFoldTrainingTime stopped. Accumulated time: 10.02151s. Context: {'fold_idx': 0}
2021-09-23 00:22:36 train        INFO     New best val loss found at fold 1 = 9.900524139404297
2021-09-23 00:22:36 train        INFO     Running training workflow for fold 2 out of 5
2021-09-23 00:22:36 strips_hgn.models.strips_hgn INFO     STRIPS-HGN hparams:
{
  "global_feature_mapper": "num_nodes_and_edges",
  "hyperedge_feature_mapper": "complex",
  "node_feature_mapper": "simple",
  "receiver_k": 3,
  "sender_k": 3,
  "hidden_size": 32
}
2021-09-23 00:22:36 strips_hgn.torch_utils.lightning_callbacks INFO     Early stopping patience = 999999 epochs, max training time set to 600s
2021-09-23 00:22:36 lightning    INFO     GPU available: True, used: False
2021-09-23 00:22:36 lightning    WARNING  No environment variable for node rank defined. Set as 0.
2021-09-23 00:22:36 strips_hgn.workflows.train_strips_hgn INFO     STRIPS-HGN total number of learnable parameters: 30401
2021-09-23 00:22:36 strips_hgn.workflows.train_strips_hgn INFO     Training dataloader size: 206, Validation dataloader size: 52
2021-09-23 00:22:36 strips_hgn.workflows.train_strips_hgn INFO     Max training 600 seconds or 9999 epochs, whichever is reached first
2021-09-23 00:22:36 lightning    INFO     
   | Name                                                 | Type                           | Params
----------------------------------------------------------------------------------------------------
0  | _criterion                                           | MSELoss                        | 0     
1  | hgn                                                  | EncodeProcessDecode            | 30 K  
2  | hgn._encoder                                         | MLPGraphIndependent            | 3 K   
3  | hgn._encoder._gn                                     | GraphIndependent               | 3 K   
4  | hgn._encoder._gn._edge_model                         | Sequential                     | 1 K   
5  | hgn._encoder._gn._edge_model.0                       | Linear                         | 128   
6  | hgn._encoder._gn._edge_model.1                       | LeakyReLU                      | 0     
7  | hgn._encoder._gn._edge_model.2                       | Linear                         | 1 K   
8  | hgn._encoder._gn._edge_model.3                       | LeakyReLU                      | 0     
9  | hgn._encoder._gn._node_model                         | Sequential                     | 1 K   
10 | hgn._encoder._gn._node_model.0                       | Linear                         | 96    
11 | hgn._encoder._gn._node_model.1                       | LeakyReLU                      | 0     
12 | hgn._encoder._gn._node_model.2                       | Linear                         | 1 K   
13 | hgn._encoder._gn._node_model.3                       | LeakyReLU                      | 0     
14 | hgn._encoder._gn._global_model                       | Sequential                     | 1 K   
15 | hgn._encoder._gn._global_model.0                     | Linear                         | 96    
16 | hgn._encoder._gn._global_model.1                     | LeakyReLU                      | 0     
17 | hgn._encoder._gn._global_model.2                     | Linear                         | 1 K   
18 | hgn._encoder._gn._global_model.3                     | LeakyReLU                      | 0     
19 | hgn._core                                            | MLPGraphNetwork                | 24 K  
20 | hgn._core._gn                                        | GraphNetwork                   | 24 K  
21 | hgn._core._gn._edge_block                            | EdgeBlock                      | 15 K  
22 | hgn._core._gn._edge_block._edge_model                | Sequential                     | 15 K  
23 | hgn._core._gn._edge_block._edge_model.0              | Linear                         | 14 K  
24 | hgn._core._gn._edge_block._edge_model.1              | LeakyReLU                      | 0     
25 | hgn._core._gn._edge_block._edge_model.2              | Linear                         | 1 K   
26 | hgn._core._gn._edge_block._edge_model.3              | LeakyReLU                      | 0     
27 | hgn._core._gn._node_block                            | NodeBlock                      | 4 K   
28 | hgn._core._gn._node_block._node_model                | Sequential                     | 4 K   
29 | hgn._core._gn._node_block._node_model.0              | Linear                         | 3 K   
30 | hgn._core._gn._node_block._node_model.1              | LeakyReLU                      | 0     
31 | hgn._core._gn._node_block._node_model.2              | Linear                         | 1 K   
32 | hgn._core._gn._node_block._node_model.3              | LeakyReLU                      | 0     
33 | hgn._core._gn._node_block._received_edges_aggregator | ReceivedEdgesToNodesAggregator | 0     
34 | hgn._core._gn._global_block                          | GlobalBlock                    | 5 K   
35 | hgn._core._gn._global_block._global_model            | Sequential                     | 5 K   
36 | hgn._core._gn._global_block._global_model.0          | Linear                         | 4 K   
37 | hgn._core._gn._global_block._global_model.1          | LeakyReLU                      | 0     
38 | hgn._core._gn._global_block._global_model.2          | Linear                         | 1 K   
39 | hgn._core._gn._global_block._global_model.3          | LeakyReLU                      | 0     
40 | hgn._core._gn._global_block._edges_aggregator        | EdgesToGlobalsAggregator       | 0     
41 | hgn._core._gn._global_block._nodes_aggregator        | NodesToGlobalsAggregator       | 0     
42 | hgn._decoder                                         | MLPGraphIndependent            | 2 K   
43 | hgn._decoder._gn                                     | GraphIndependent               | 2 K   
44 | hgn._decoder._gn._global_model                       | Sequential                     | 2 K   
45 | hgn._decoder._gn._global_model.0                     | Linear                         | 1 K   
46 | hgn._decoder._gn._global_model.1                     | LeakyReLU                      | 0     
47 | hgn._decoder._gn._global_model.2                     | Linear                         | 1 K   
48 | hgn._decoder._gn._global_model.3                     | LeakyReLU                      | 0     
49 | hgn._output_transform                                | GraphIndependent               | 33    
50 | hgn._output_transform._global_model                  | Sequential                     | 33    
51 | hgn._output_transform._global_model.0                | Linear                         | 33    
52 | hgn._output_transform._global_model.1                | ReLU                           | 0     
2021-09-23 00:22:37 lightning    INFO     Detected KeyboardInterrupt, attempting graceful shutdown...
2021-09-23 00:22:37 strips_hgn.utils.timer INFO     Timer TrainSTRIPSHGNWorkflow.TotalTime stopped. Accumulated time: 0.64078s.
2021-09-23 00:22:37 strips_hgn.utils.timer INFO     Timer RunFoldTrainingTime stopped. Accumulated time: 0.64501s. Context: {'fold_idx': 1}
2021-09-23 00:22:37 strips_hgn.utils.timer INFO     Timer TrainingDriverMethodTime stopped. Accumulated time: 14.00214s.
2021-09-23 00:22:37 strips_hgn.utils.wrapper ERROR    An unexpected error occurred.
Traceback (most recent call last):
  File "/home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/strips_hgn/utils/wrapper.py", line 52, in wrap_method
    wrapped_method(args, experiments_dir)
  File "/home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/strips_hgn/utils/timer.py", line 67, in wrapped_timer
    return func(*args, **kwargs)
  File "/home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/train.py", line 137, in train_main
    or current_train_wf.best_val_loss < best_train_wf.best_val_loss
  File "/home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/src/strips_hgn/workflows/train_strips_hgn.py", line 103, in best_val_loss
    return min(self._model_checkpoint_callback.best_k_models.values())
ValueError: min() arg is an empty sequence
2021-09-23 00:22:37 strips_hgn.utils.metrics INFO     Saved MetricsLogger JSON to /home/mat/Doctorado/planning_learned_heuristic/shen_fd_strips_hgn/STRIPS-HGN/results/train-strips-hgn-2021-09-23T00:22:23.210530/train_metrics.json
